<a href="../../opendoc/openDocument.jsp?iDocID=klUIcZcACRyJMCYATwIAISg1r4Y&sIDType=CUID&sType=pdf&sWindow=Same" title="Link to B0149 Report Description" target="_self" nav="doc">B0149: Positions by Funding Source as of AUG 2022</a>

Execution Date: 8/2/22

Org Unit	Org Unit Desc	Position	Position Desc	Applcn of Fund	Fund	Funding Source	Cost Center	Valid From	Valid To	Fund %	Budgeted Amount	Salaried Amount	Difference Budget Amt & Salary Amt	 PT FTE Positions	 FT FTE Positions	Total FTE Positions
21023863	NCR NAT DPR WD Mount Jefferson SNA	60095468	GUW*GN04	14800	461680001	Appropriated	4654900000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	60095469	GUW*GN04	14800	461680001	Appropriated	4654900000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	60095470	MusmCurator1*GN10	14800	461680001	Appropriated	4654900000	7/1/15	12/31/99	100.00	4,458.00	29,120.00	-24,662.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	60095471	GUW*GN04	14800	461680001	Appropriated	4654900000	1/1/21	12/31/99	100.00	6,396.00	0.00	6,396.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	60095472	GUW*GN04	14800	461680001	Appropriated	4654900000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	60096130	GUW*GN03	14800	461680001	Appropriated	4654700000	7/1/15	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	60096139	GUW*GN04	14800	461680001	Appropriated	4654900000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	60096140	GUW*GN04	14800	461680001	Appropriated	4654900000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	65031806	Park Ranger II	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	47,730.00	47,730.00	0.00		1.000	1.000
21023863	NCR NAT DPR WD Mount Jefferson SNA	65031807	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654900000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032814	Park Ranger II	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	47,730.00	47,730.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032815	Maintenance/Construction Technician I	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032848	Parks Superintendent III	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032864	Park Ranger I	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	39,494.00	39,494.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032865	Park Ranger I	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032890	Park Ranger I	14800	461680001	Appropriated	4654600000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032918	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	40,879.00	40,879.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60032933	Administrative Specialist I	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60033037	Maintenance/Construction Technician III	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	41,601.00	41,601.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60095479	AdminSpec1*GN06	14800	461680001	Appropriated	4655000000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		0.400	0.400
21023865	NCR NAT DPR ND Pilot Mountain SP	60095480	AdminAssoc1*GN03	14800	461680001	Appropriated	4655000000	7/1/15	12/31/99	100.00	2,657.00	0.00	2,657.00		0.400	0.400
21023865	NCR NAT DPR ND Pilot Mountain SP	60095481	GUW*GN03	14800	461680001	Appropriated	4655000000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		0.400	0.400
21023865	NCR NAT DPR ND Pilot Mountain SP	60095482	AdminSpec1*GN06	14800	461680001	Appropriated	4655000000	4/7/18	12/31/99	100.00	18,720.00	0.00	18,720.00		0.400	0.400
21023865	NCR NAT DPR ND Pilot Mountain SP	60095483	MusmTech1*GN05	14800	461680001	Appropriated	4655000000	2/19/22	12/31/99	100.00	31,200.00	29,120.00	2,080.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60095484	GUW*GN04	14800	461680001	Appropriated	4655000000	2/19/22	12/31/99	100.00	27,040.00	0.00	27,040.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60095485	GUW*GN04	14800	461680001	Appropriated	4655000000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	60095486	GUW*GN03	14800	461680001	Appropriated	4655000000	1/1/21	12/31/99	100.00	9,965.00	24,960.00	-14,995.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	65031809	Park Ranger II	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	45,123.00	45,123.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	65031810	Administrative Specialist I	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	33,927.00	33,927.00	0.00		1.000	1.000
21023865	NCR NAT DPR ND Pilot Mountain SP	65031811	Maintenance/Construction Technician II	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	34,835.00	34,835.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60032897	Park Ranger I	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60032908	Parks Superintendent IV	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60032996	Administrative Specialist I	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60032999	Maintenance/Construction Technician II	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60033000	Maintenance/Construction Technician III	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	45,447.00	45,447.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60033001	Park Ranger I	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	38,530.00	38,530.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60033002	Park Ranger II	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	46,459.00	46,459.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60033015	Park Ranger I	14800	461680001	Appropriated	4655100000	7/1/20	12/31/99	100.00	37,972.00	0.00	37,972.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60033028	Park Ranger II	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	47,730.00	47,730.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60033029	Maintenance/Construction Technician II	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	38,925.00	38,925.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60033143	Park Ranger I	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60093912	AdminAssoc1*GN03	14800	461680001	Appropriated	4655100000	7/22/22	12/31/99	100.00	2,362.00	29,120.00	-26,758.00		0.400	0.400
21023866	NCR NAT DPR WD South Mountains SP	60095501	GUW*GN03	14800	461680001	Appropriated	4655100000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60095502	AdminSpec1*GN06	14800	461680001	Appropriated	4655100000	2/19/22	12/31/99	100.00	11,648.00	11,648.00	0.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60095503	GUW*GN04	14800	461680001	Appropriated	4655100000	4/7/18	12/31/99	100.00	16,640.00	0.00	16,640.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60095505	GUW*GN04	14800	461680001	Appropriated	4655100000	1/1/21	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60095508	MusmTech1*GN05	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	7,197.00	24,960.00	-17,763.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60095509	GUW*GN04	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	7,197.00	0.00	7,197.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60095510	GUW*GN04	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023866	NCR NAT DPR WD South Mountains SP	60095511	AdminSpec1*GN06	14800	461680001	Appropriated	4655100000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		0.400	0.400
21023866	NCR NAT DPR WD South Mountains SP	60095846	GUW*GN04	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	11,072.00	24,960.00	-13,888.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60096150	GUW*GN04	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60096151	GUW*GN04	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60096152	GUW*GN04	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	60096153	GUW*GN04	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023866	NCR NAT DPR WD South Mountains SP	65020702	Park Ranger I	14800	461680001	Appropriated	4655100000	7/1/22	12/31/99	100.00	42,239.00	42,239.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60032813	Park Ranger II	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	47,598.00	47,598.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60032866	Parks Superintendent III	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	56,798.00	56,798.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60032883	Park Ranger I	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60032915	Park Ranger I	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	43,414.00	43,414.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60032934	Administrative Specialist I	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60033173	Administrative Specialist II	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	36,513.00	36,513.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60033209	Park Ranger I	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	39,734.00	39,734.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60033236	Park Ranger II	14800	461680001	Appropriated	4655200000	7/1/22	12/31/99	100.00	44,271.00	44,271.00	0.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60095512	AdminAssoc1*GN03	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	3,764.00	0.00	3,764.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60095515	GUW*GN04	14800	461680001	Appropriated	4655200000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60095516	GUW*GN04	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60095518	AdminAssoc1*GN03	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	9,965.00	0.00	9,965.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60095519	GUW*GN04	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60095520	GUW*GN04	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	3,690.00	24,960.00	-21,270.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60095521	MusmCurator2*GN11	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023867	NCR NAT DPR WD Stone Mountain SP	60095847	GUW*GN04	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023867	NCR NAT DPR WD Stone Mountain SP	60096154	GUW*GN04	14800	461680001	Appropriated	4655200000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023867	NCR NAT DPR WD Stone Mountain SP	60096156	GUW*GN03	14800	461680001	Appropriated	4655200000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023900	NCR NAT DPR South District	60032904	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4653900000	7/1/22	12/31/99	100.00	41,723.00	41,723.00	0.00		1.000	1.000
21023900	NCR NAT DPR South District	60033019	Parks Regional Superintendent	14800	461680005	Receipts	4653100000	7/1/22	12/31/99	100.00	82,084.00	82,084.00	0.00		1.000	1.000
21023900	NCR NAT DPR South District	60033093	Administrative Specialist II	14800	461680001	Appropriated	4653100000	7/1/22	12/31/99	100.00	46,272.00	46,272.00	0.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	60032979	Park Ranger I	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	38,530.00	38,530.00	0.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	60032990	Administrative Associate II	14800	461680001	Appropriated	4652700000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	60096013	AdminSpec1*GN06	14800	461680001	Appropriated	4651300000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	60096014	GUW*GN04	14800	461680001	Appropriated	4652700000	1/1/21	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	60096081	MusmTech3*GN09	14800	461680001	Appropriated	4652700000	4/7/18	12/31/99	100.00	18,720.00	31,200.00	-12,480.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	60096082	GUW*GN03 (Lead)	14800	461680001	Appropriated	4652700000	4/3/21	12/31/99	100.00	20,800.00	29,120.00	-8,320.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	60096083	GUW*GN03	14800	461680001	Appropriated	4652700000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	65006882	Parks Superintendent IV	14800	461680001	Appropriated	4652700000	7/1/22	12/31/99	100.00	53,556.00	53,556.00	0.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	65007758	Park Ranger I	14800	461680001	Appropriated	4652700000	7/1/22	12/31/99	100.00	38,530.00	38,530.00	0.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	65007761	Maintenance/Construction Technician II	14800	461680001	Appropriated	4652700000	7/1/22	12/31/99	100.00	34,694.00	34,694.00	0.00		1.000	1.000
21023901	NCR NAT DPR SD Carvers Creek SP	65011956	Maintenance/Construction Technician III	14800	461680001	Appropriated	4652700000	7/1/22	12/31/99	100.00	40,561.00	40,561.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60032805	Park Ranger I	14800	461680001	Appropriated	4653200000	7/1/22	12/31/99	100.00	39,494.00	39,494.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60032825	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653200000	7/1/21	12/31/99	100.00	35,218.00	0.00	35,218.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60032873	Park Ranger I	14800	461680001	Appropriated	4653200000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60032909	Parks Superintendent III	14800	461680001	Appropriated	4653200000	7/1/22	12/31/99	100.00	55,058.00	55,058.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60032932	Administrative Associate II	14800	461680001	Appropriated	4653200000	7/1/22	12/31/99	100.00	34,776.00	0.00	34,776.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60032973	Maintenance/Construction Technician III	14800	461680001	Appropriated	4653200000	7/1/22	12/31/99	100.00	40,561.00	40,561.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60033013	Park Ranger II	14800	461680001	Appropriated	4653200000	7/1/22	12/31/99	100.00	52,272.00	52,272.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60033104	Park Ranger I	14800	461680001	Appropriated	4653200000	7/1/22	12/31/99	100.00	41,498.00	39,147.00	2,351.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60033199	Maintenance/Construction Technician II	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60033201	Park Ranger II	14800	461680001	Appropriated	4653200000	7/1/21	12/31/99	100.00	39,305.00	0.00	39,305.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60093903	AdminSpec1*GN06	14800	461680001	Appropriated	4653200000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		0.400	0.400
21023902	NCR NAT DPR ND Eno River SP	60093904	MusmTech1*GN05	14800	461680001	Appropriated	4653200000	2/19/22	12/31/99	100.00	31,200.00	31,200.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60093905	MusmTech1*GN05	14800	461680001	Appropriated	4653200000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60093906	GUW*GN04	14800	461680001	Appropriated	4653200000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60093907	GUW*GN04	14800	461680001	Appropriated	4653200000	4/7/18	12/31/99	100.00	16,640.00	0.00	16,640.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60093908	GUW*GN03	14800	461680001	Appropriated	4653200000	1/1/21	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60093909	GUW*GN04	14800	461680001	Appropriated	4653200000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023902	NCR NAT DPR ND Eno River SP	60093910	MusmTech1*GN05	14800	461680001	Appropriated	4653200000	2/19/22	12/31/99	100.00	31,200.00	29,120.00	2,080.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	60094712	MusmTech3*GN09	14800	461680001	Appropriated	4653200000	7/1/15	12/31/99	100.00	2,658.00	27,040.00	-24,382.00		0.400	0.400
21023902	NCR NAT DPR ND Eno River SP	60096040	AdminSpec1*GN06	14800	461680001	Appropriated	4653200000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	65034235	Park Ranger II	14800	461680001	Appropriated	4654400000	7/1/21	12/31/99	100.00	50,450.00	0.00	50,450.00		1.000	1.000
21023902	NCR NAT DPR ND Eno River SP	65034236	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653200000	7/1/21	12/31/99	100.00	43,253.00	0.00	43,253.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60032994	Administrative Specialist II	14800	461680001	Appropriated	4654800000	7/1/22	12/31/99	100.00	36,785.00	35,677.00	1,108.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033041	Administrative Specialist I	14800	461680001	Appropriated	4657000000	3/9/22	12/31/99	100.00	32,780.00	0.00	32,780.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033065	Water/Wastewater Trmt Operator	14800	461680001	Appropriated	4657000000	3/18/22	12/31/99	100.00	48,387.00	0.00	48,387.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033066	Park Ranger II	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	53,457.00	53,457.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033068	Park Ranger I	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	39,063.00	36,673.00	2,390.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033069	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4657000000	7/1/20	12/31/99	100.00	38,534.00	44,100.00	-5,566.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033070	Maintenance/Construction Technician I	14800	461680001	Appropriated	4657000000	7/21/22	12/31/99	100.00	36,468.00	0.00	36,468.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033071	Parks Superintendent I	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	52,720.00	52,720.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033087	Parks Superintendent IV	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	64,913.00	64,913.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033091	Park Ranger II	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	42,249.00	42,249.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033092	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	46,320.00	46,320.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033096	Park Ranger II	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	44,584.00	44,584.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033097	Park Ranger I	14800	461680001	Appropriated	4657000000	7/1/21	12/31/99	100.00	38,921.00	35,433.00	3,488.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033098	Park Ranger I	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	39,494.00	39,494.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033103	Park Ranger I	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023903	NCR NAT DPR ND Falls Lake SRA	60033105	Maintenance/Construction Technician I	14800	461680001	Appropriated	4657000000	7/1/22	12/31/99	100.00	33,927.00	33,927.00	0.00		1.000	1.000
